=== environment-table16.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell F29 | value='0' | fill=47 | rows=[28] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G29 | value='0' | fill=47 | rows=[28] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H29 | value='0' | fill=47 | rows=[28] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I29 | value='0' | fill=47 | rows=[28] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J29 | value='0' | fill=47 | rows=[28] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K29 | value='351' | fill=FF00B0F0 | rows=[28] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A30 | value='Squirrel, owl, spider monkey' | fill=FF00B050 | rows=[29] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B30 | value='0' | fill=00000000 | rows=[29] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C30 | value='0' | fill=00000000 | rows=[29] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D30 | value='0' | fill=00000000 | rows=[29] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E30 | value='0' | fill=00000000 | rows=[29] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F30 | value='0' | fill=00000000 | rows=[29] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G30 | value='0' | fill=00000000 | rows=[29] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H30 | value='0' | fill=00000000 | rows=[29] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I30 | value='0' | fill=00000000 | rows=[29] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J30 | value='0' | fill=00000000 | rows=[29] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K30 | value='0' | fill=FF00B0F0 | rows=[29] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A31 | value='Other New World monkey' | fill=FF00B050 | rows=[30] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B31 | value='0' | fill=47 | rows=[30] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C31 | value='0' | fill=47 | rows=[30] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D31 | value='0' | fill=47 | rows=[30] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E31 | value='0' | fill=47 | rows=[30] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F31 | value='0' | fill=47 | rows=[30] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G31 | value='0' | fill=47 | rows=[30] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H31 | value='0' | fill=47 | rows=[30] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I31 | value='0' | fill=47 | rows=[30] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J31 | value='0' | fill=47 | rows=[30] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K31 | value='0' | fill=FF00B0F0 | rows=[30] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A32 | value='Old World monkey' | fill=FF00B050 | rows=[31] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A33 | value='Macaque' | fill=FF00B050 | rows=[32] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B33 | value='177' | fill=47 | rows=[32] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C33 | value='1652' | fill=47 | rows=[32] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D33 | value='0' | fill=47 | rows=[32] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E33 | value='287' | fill=47 | rows=[32] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F33 | value='0' | fill=47 | rows=[32] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G33 | value='0' | fill=47 | rows=[32] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H33 | value='0' | fill=47 | rows=[32] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I33 | value='8' | fill=47 | rows=[32] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J33 | value='0' | fill=47 | rows=[32] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K33 | value='2124' | fill=FF00B0F0 | rows=[32] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A34 | value='Baboon' | fill=FF00B050 | rows=[33] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B34 | value='0' | fill=00000000 | rows=[33] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C34 | value='0' | fill=00000000 | rows=[33] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D34 | value='0' | fill=00000000 | rows=[33] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E34 | value='0' | fill=00000000 | rows=[33] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F34 | value='0' | fill=00000000 | rows=[33] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G34 | value='0' | fill=00000000 | rows=[33] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H34 | value='0' | fill=00000000 | rows=[33] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I34 | value='0' | fill=00000000 | rows=[33] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J34 | value='0' | fill=00000000 | rows=[33] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K34 | value='0' | fill=FF00B0F0 | rows=[33] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A35 | value='Other Old World monkey' | fill=FF00B050 | rows=[34] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B35 | value='0' | fill=47 | rows=[34] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C35 | value='0' | fill=47 | rows=[34] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D35 | value='0' | fill=47 | rows=[34] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E35 | value='0' | fill=47 | rows=[34] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F35 | value='0' | fill=47 | rows=[34] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G35 | value='0' | fill=47 | rows=[34] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H35 | value='0' | fill=47 | rows=[34] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I35 | value='0' | fill=47 | rows=[34] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J35 | value='0' | fill=47 | rows=[34] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K35 | value='0' | fill=FF00B0F0 | rows=[34] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A36 | value='Ape' | fill=FF00B050 | rows=[35] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A37 | value='Gibbon' | fill=FF00B050 | rows=[36] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B37 | value='0' | fill=47 | rows=[36] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C37 | value='0' | fill=47 | rows=[36] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D37 | value='0' | fill=47 | rows=[36] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E37 | value='0' | fill=47 | rows=[36] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F37 | value='0' | fill=47 | rows=[36] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G37 | value='0' | fill=47 | rows=[36] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H37 | value='0' | fill=47 | rows=[36] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I37 | value='0' | fill=47 | rows=[36] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J37 | value='0' | fill=47 | rows=[36] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K37 | value='0' | fill=FF00B0F0 | rows=[36] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A38 | value='Great ape' | fill=FF00B050 | rows=[37] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B38 | value='0' | fill=00000000 | rows=[37] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C38 | value='0' | fill=00000000 | rows=[37] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D38 | value='0' | fill=00000000 | rows=[37] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E38 | value='0' | fill=00000000 | rows=[37] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F38 | value='0' | fill=00000000 | rows=[37] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G38 | value='0' | fill=00000000 | rows=[37] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H38 | value='0' | fill=00000000 | rows=[37] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I38 | value='0' | fill=00000000 | rows=[37] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J38 | value='0' | fill=00000000 | rows=[37] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K38 | value='0' | fill=FF00B0F0 | rows=[37] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A39 | value='Other mammal' | fill=FF00B050 | rows=[38] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B39 | value='525' | fill=47 | rows=[38] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C39 | value='0' | fill=47 | rows=[38] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D39 | value='20' | fill=47 | rows=[38] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E39 | value='0' | fill=47 | rows=[38] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F39 | value='0' | fill=47 | rows=[38] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G39 | value='0' | fill=47 | rows=[38] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H39 | value='0' | fill=47 | rows=[38] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I39 | value='0' | fill=47 | rows=[38] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J39 | value='0' | fill=47 | rows=[38] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K39 | value='545' | fill=FF00B0F0 | rows=[38] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A40 | value='Bird' | fill=FF00B050 | rows=[39] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A41 | value='Domestic fowl (Gallus domesticus)' | fill=FF00B050 | rows=[40] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B41 | value='6234' | fill=47 | rows=[40] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C41 | value='28' | fill=47 | rows=[40] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D41 | value='140529' | fill=47 | rows=[40] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E41 | value='274' | fill=47 | rows=[40] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F41 | value='0' | fill=47 | rows=[40] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G41 | value='0' | fill=47 | rows=[40] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H41 | value='0' | fill=47 | rows=[40] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I41 | value='1377' | fill=47 | rows=[40] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J41 | value='602' | fill=47 | rows=[40] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K41 | value='149044' | fill=FF00B0F0 | rows=[40] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A42 | value='Turkey' | fill=FF00B050 | rows=[41] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B42 | value='460' | fill=00000000 | rows=[41] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C42 | value='171' | fill=00000000 | rows=[41] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D42 | value='2628' | fill=00000000 | rows=[41] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E42 | value='0' | fill=00000000 | rows=[41] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F42 | value='0' | fill=00000000 | rows=[41] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G42 | value='0' | fill=00000000 | rows=[41] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H42 | value='0' | fill=00000000 | rows=[41] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I42 | value='150' | fill=00000000 | rows=[41] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J42 | value='0' | fill=00000000 | rows=[41] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K42 | value='3409' | fill=FF00B0F0 | rows=[41] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A43 | value='Quail (Coturnix coturnix)' | fill=FF00B050 | rows=[42] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B43 | value='34' | fill=47 | rows=[42] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C43 | value='0' | fill=47 | rows=[42] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D43 | value='0' | fill=47 | rows=[42] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E43 | value='0' | fill=47 | rows=[42] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F43 | value='0' | fill=47 | rows=[42] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G43 | value='0' | fill=47 | rows=[42] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H43 | value='0' | fill=47 | rows=[42] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I43 | value='0' | fill=47 | rows=[42] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J43 | value='0' | fill=47 | rows=[42] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K43 | value='34' | fill=FF00B0F0 | rows=[42] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A44 | value='Quail (not Coturnix coturnix)' | fill=FF00B050 | rows=[43] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B44 | value='131' | fill=00000000 | rows=[43] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C44 | value='0' | fill=00000000 | rows=[43] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D44 | value='0' | fill=00000000 | rows=[43] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E44 | value='752' | fill=00000000 | rows=[43] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F44 | value='0' | fill=00000000 | rows=[43] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G44 | value='0' | fill=00000000 | rows=[43] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H44 | value='0' | fill=00000000 | rows=[43] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I44 | value='0' | fill=00000000 | rows=[43] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J44 | value='0' | fill=00000000 | rows=[43] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K44 | value='883' | fill=FF00B0F0 | rows=[43] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A45 | value='Other bird' | fill=FF00B050 | rows=[44] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B45 | value='6680' | fill=47 | rows=[44] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C45 | value='0' | fill=47 | rows=[44] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D45 | value='0' | fill=47 | rows=[44] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E45 | value='2099' | fill=47 | rows=[44] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F45 | value='0' | fill=47 | rows=[44] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G45 | value='0' | fill=47 | rows=[44] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H45 | value='0' | fill=47 | rows=[44] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I45 | value='469' | fill=47 | rows=[44] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J45 | value='0' | fill=47 | rows=[44] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K45 | value='9248' | fill=FF00B0F0 | rows=[44] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A46 | value='Reptile - any reptilian species' | fill=FF00B050 | rows=[45] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B46 | value='383' | fill=00000000 | rows=[45] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C46 | value='0' | fill=00000000 | rows=[45] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D46 | value='0' | fill=00000000 | rows=[45] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E46 | value='0' | fill=00000000 | rows=[45] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F46 | value='0' | fill=00000000 | rows=[45] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G46 | value='0' | fill=00000000 | rows=[45] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H46 | value='0' | fill=00000000 | rows=[45] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I46 | value='0' | fill=00000000 | rows=[45] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J46 | value='0' | fill=00000000 | rows=[45] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K46 | value='383' | fill=FF00B0F0 | rows=[45] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A47 | value='Amphibian - any amphibian species' | fill=FF00B050 | rows=[46] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B47 | value='11867' | fill=47 | rows=[46] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C47 | value='0' | fill=47 | rows=[46] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D47 | value='0' | fill=47 | rows=[46] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E47 | value='419' | fill=47 | rows=[46] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F47 | value='0' | fill=47 | rows=[46] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G47 | value='0' | fill=47 | rows=[46] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H47 | value='0' | fill=47 | rows=[46] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I47 | value='0' | fill=47 | rows=[46] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J47 | value='3629' | fill=47 | rows=[46] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K47 | value='15915' | fill=FF00B0F0 | rows=[46] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A48 | value='Fish - any fish species' | fill=FF00B050 | rows=[47] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B48 | value='342442' | fill=00000000 | rows=[47] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C48 | value='1731' | fill=00000000 | rows=[47] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D48 | value='19975' | fill=00000000 | rows=[47] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E48 | value='58908' | fill=00000000 | rows=[47] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F48 | value='0' | fill=00000000 | rows=[47] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G48 | value='0' | fill=00000000 | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H48 | value='23' | fill=00000000 | rows=[47] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I48 | value='0' | fill=00000000 | rows=[47] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J48 | value='140824' | fill=00000000 | rows=[47] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K48 | value='563903' | fill=FF00B0F0 | rows=[47] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A49 | value='Cephalopod - Octopus vulgaris' | fill=FF00B050 | rows=[48] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B49 | value='0' | fill=47 | rows=[48] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C49 | value='0' | fill=47 | rows=[48] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D49 | value='0' | fill=47 | rows=[48] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E49 | value='0' | fill=47 | rows=[48] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F49 | value='0' | fill=47 | rows=[48] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G49 | value='0' | fill=47 | rows=[48] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H49 | value='0' | fill=47 | rows=[48] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I49 | value='0' | fill=47 | rows=[48] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J49 | value='0' | fill=47 | rows=[48] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K49 | value='0' | fill=FF00B0F0 | rows=[48] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A50 | value='Total' | fill=FF00B0F0 | rows=[49] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B50 | value='1338873' | fill=FF00B0F0 | rows=[49] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C50 | value='482795' | fill=FF00B0F0 | rows=[49] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D50 | value='187013' | fill=FF00B0F0 | rows=[49] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E50 | value='116816' | fill=FF00B0F0 | rows=[49] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F50 | value='1481' | fill=FF00B0F0 | rows=[49] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G50 | value='720' | fill=FF00B0F0 | rows=[49] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H50 | value='23' | fill=FF00B0F0 | rows=[49] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I50 | value='47323' | fill=FF00B0F0 | rows=[49] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J50 | value='1617813' | fill=FF00B0F0 | rows=[49] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K50 | value='3792857' | fill=FF00B0F0 | rows=[49] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A51 | value='Increase on 2010' | fill=FF00B050 | rows=[50] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B51 | value='44370' | fill=00000000 | rows=[50] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C51 | value='-40593' | fill=00000000 | rows=[50] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D51 | value='26531' | fill=00000000 | rows=[50] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E51 | value='41019' | fill=00000000 | rows=[50] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F51 | value='-679' | fill=00000000 | rows=[50] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G51 | value='43' | fill=00000000 | rows=[50] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H51 | value='23' | fill=00000000 | rows=[50] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I51 | value='616' | fill=00000000 | rows=[50] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J51 | value='-3199' | fill=00000000 | rows=[50] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K51 | value='68131' | fill=FF00B0F0 | rows=[50] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A52 | value='Percentage change from 2010' | fill=FF00B050 | rows=[51] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B52 | value='0.03427570272143054' | fill=00000000 | rows=[51] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C52 | value='-0.07755814042354811' | fill=00000000 | rows=[51] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D52 | value='0.1653207213270024' | fill=00000000 | rows=[51] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E52 | value='0.541169175561038' | fill=00000000 | rows=[51] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F52 | value='-0.3143518518518518' | fill=00000000 | rows=[51] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G52 | value='0.06351550960118169' | fill=00000000 | rows=[51] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H52 | value='N/A' | fill=00000000 | rows=[51] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I52 | value='0.013188601280322008' | fill=00000000 | rows=[51] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J52 | value='-0.0019734585555196385' | fill=00000000 | rows=[51] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K52 | value='0.018291546814450246' | fill=FF00B0F0 | rows=[51] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A53 | value='Percentage of total for 2011' | fill=FF00B050 | rows=[52] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B53 | value='0.35299854436906003' | fill=00000000 | rows=[52] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C53 | value='0.12729058859851558' | fill=00000000 | rows=[52] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D53 | value='0.049306630859006814' | fill=00000000 | rows=[52] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E53 | value='0.03079894654609968' | fill=00000000 | rows=[52] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F53 | value='0.0003904708244998427' | fill=00000000 | rows=[52] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G53 | value='0.00018983051562450153' | fill=00000000 | rows=[52] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H53 | value='6.064030360227133e-06' | fill=00000000 | rows=[52] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I53 | value='0.012476874292914285' | fill=00000000 | rows=[52] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J53 | value='0.42654204996391903' | fill=00000000 | rows=[52] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K53 | value='1' | fill=FF00B0F0 | rows=[52] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell A54 | value='2010 Totals' | fill=FF00B0F0 | rows=[53] | cols=[0] | col_header=False | row_header=False | metadata=True
Cell B54 | value='1294503' | fill=FF00B0F0 | rows=[53] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C54 | value='523388' | fill=FF00B0F0 | rows=[53] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D54 | value='160482' | fill=FF00B0F0 | rows=[53] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E54 | value='75797' | fill=FF00B0F0 | rows=[53] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F54 | value='2160' | fill=FF00B0F0 | rows=[53] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell G54 | value='677' | fill=FF00B0F0 | rows=[53] | cols=[6] | col_header=False | row_header=False | metadata=True
Cell H54 | value='0' | fill=FF00B0F0 | rows=[53] | cols=[7] | col_header=False | row_header=False | metadata=True
Cell I54 | value='46707' | fill=FF00B0F0 | rows=[53] | cols=[8] | col_header=False | row_header=False | metadata=True
Cell J54 | value='1621012' | fill=FF00B0F0 | rows=[53] | cols=[9] | col_header=False | row_header=False | metadata=True
Cell K54 | value='3724726' | fill=FF00B0F0 | rows=[53] | cols=[10] | col_header=False | row_header=False | metadata=True

=== environment-table16.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell B1 | value='Primary purpose of the procedure' | fill=FFFFFF00 | rows=[0] | cols=[1] | col_header=True | row_header=False | metadata=False
Cell K1 | value='Total' | fill=FF00B0F0 | rows=[0] | cols=[10] | col_header=False | row_header=False | metadata=True
Cell B2 | value='Fundamental biological research' | fill=FFFFFF00 | rows=[1] | cols=[1] | col_header=True | row_header=False | metadata=False
Cell C2 | value='Applied studies -human medicine or dentistry' | fill=FFFFFF00 | rows=[1] | cols=[2] | col_header=True | row_header=False | metadata=False
Cell D2 | value='Applied studies -veterinary medicine' | fill=FFFFFF00 | rows=[1] | cols=[3] | col_header=True | row_header=False | metadata=False
Cell E2 | value='Protection of man, animals or environment' | fill=FFFFFF00 | rows=[1] | cols=[4] | col_header=True | row_header=False | metadata=False
