=== transport-table02.xlsx ===
Cell C1 | value='Key services' | fill=FFFFFF00 | rows=[0] | cols=[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17] | col_header=True | row_header=False | metadata=False
Cell C27 | value='39132500' | fill=9 | rows=[26] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D27 | value='39145700' | fill=9 | rows=[26] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E27 | value='3447600' | fill=9 | rows=[26] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F27 | value='3447800' | fill=9 | rows=[26] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G27 | value='2765900' | fill=9 | rows=[26] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H27 | value='2766900' | fill=9 | rows=[26] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I27 | value='2641500' | fill=9 | rows=[26] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J27 | value='2642500' | fill=9 | rows=[26] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K27 | value='22452500' | fill=9 | rows=[26] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L27 | value='22458000' | fill=9 | rows=[26] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M27 | value='22391100' | fill=9 | rows=[26] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N27 | value='22457500' | fill=9 | rows=[26] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O27 | value='22446900' | fill=9 | rows=[26] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P27 | value='22459900' | fill=9 | rows=[26] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q27 | value='21876800' | fill=9 | rows=[26] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R27 | value='22373500' | fill=9 | rows=[26] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A28 | value='Perecentage of people with access' | fill=FFFFFF00 | rows=[27] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell A29 | value='2007' | fill=FF00B050 | rows=[28] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B29 | value='Public Transport / Walking' | fill=FF00B050 | rows=[28] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C29 | value='94.8' | fill=9 | rows=[28] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D29 | value='99.1' | fill=9 | rows=[28] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E29 | value='97.57' | fill=9 | rows=[28] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F29 | value='99.66' | fill=9 | rows=[28] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G29 | value='87.7' | fill=9 | rows=[28] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H29 | value='98.56' | fill=9 | rows=[28] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I29 | value='91.24' | fill=9 | rows=[28] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J29 | value='99.19' | fill=9 | rows=[28] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K29 | value='89.46' | fill=9 | rows=[28] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L29 | value='98.81' | fill=9 | rows=[28] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M29 | value='77.11' | fill=9 | rows=[28] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N29 | value='97.32' | fill=9 | rows=[28] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O29 | value='95.22' | fill=9 | rows=[28] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P29 | value='99.36' | fill=9 | rows=[28] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q29 | value='..' | fill=9 | rows=[28] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R29 | value='..' | fill=9 | rows=[28] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B30 | value='Cycle' | fill=FF00B050 | rows=[29] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C30 | value='95.87' | fill=9 | rows=[29] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D30 | value='99.23' | fill=9 | rows=[29] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E30 | value='99.24' | fill=9 | rows=[29] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F30 | value='99.98' | fill=9 | rows=[29] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G30 | value='93.77' | fill=9 | rows=[29] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H30 | value='99.22' | fill=9 | rows=[29] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I30 | value='94.26' | fill=9 | rows=[29] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J30 | value='99.39' | fill=9 | rows=[29] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K30 | value='93.71' | fill=9 | rows=[29] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L30 | value='99.13' | fill=9 | rows=[29] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M30 | value='87.5' | fill=9 | rows=[29] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N30 | value='98.36' | fill=9 | rows=[29] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O30 | value='95.83' | fill=9 | rows=[29] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P30 | value='99.35' | fill=9 | rows=[29] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q30 | value='..' | fill=9 | rows=[29] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R30 | value='..' | fill=9 | rows=[29] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B31 | value='Car' | fill=FF00B050 | rows=[30] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C31 | value='99.98' | fill=9 | rows=[30] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D31 | value='100' | fill=9 | rows=[30] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E31 | value='100' | fill=9 | rows=[30] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F31 | value='100' | fill=9 | rows=[30] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G31 | value='99.99' | fill=9 | rows=[30] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H31 | value='100' | fill=9 | rows=[30] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I31 | value='100' | fill=9 | rows=[30] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J31 | value='100' | fill=9 | rows=[30] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K31 | value='99.99' | fill=9 | rows=[30] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L31 | value='100' | fill=9 | rows=[30] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M31 | value='99.99' | fill=9 | rows=[30] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N31 | value='100' | fill=9 | rows=[30] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O31 | value='99.99' | fill=9 | rows=[30] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P31 | value='100' | fill=9 | rows=[30] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q31 | value='..' | fill=9 | rows=[30] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R31 | value='..' | fill=9 | rows=[30] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A32 | value='2008' | fill=FF00B050 | rows=[31] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B32 | value='Public Transport / Walking' | fill=FF00B050 | rows=[31] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C32 | value='96.92' | fill=9 | rows=[31] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D32 | value='99.53' | fill=9 | rows=[31] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E32 | value='97.56' | fill=9 | rows=[31] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F32 | value='99.67' | fill=9 | rows=[31] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G32 | value='86.91' | fill=9 | rows=[31] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H32 | value='98.48' | fill=9 | rows=[31] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I32 | value='90.63' | fill=9 | rows=[31] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J32 | value='99.11' | fill=9 | rows=[31] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K32 | value='89.31' | fill=9 | rows=[31] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L32 | value='98.83' | fill=9 | rows=[31] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M32 | value='76.77' | fill=9 | rows=[31] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N32 | value='97.23' | fill=9 | rows=[31] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O32 | value='95.2' | fill=9 | rows=[31] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P32 | value='99.33' | fill=9 | rows=[31] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q32 | value='..' | fill=9 | rows=[31] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R32 | value='..' | fill=9 | rows=[31] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B33 | value='Cycle' | fill=FF00B050 | rows=[32] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C33 | value='97.07' | fill=9 | rows=[32] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D33 | value='99.7' | fill=9 | rows=[32] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E33 | value='99.24' | fill=9 | rows=[32] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F33 | value='99.98' | fill=9 | rows=[32] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G33 | value='93.61' | fill=9 | rows=[32] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H33 | value='99.21' | fill=9 | rows=[32] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I33 | value='93.97' | fill=9 | rows=[32] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J33 | value='99.29' | fill=9 | rows=[32] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K33 | value='93.7' | fill=9 | rows=[32] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L33 | value='99.13' | fill=9 | rows=[32] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M33 | value='87.48' | fill=9 | rows=[32] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N33 | value='98.35' | fill=9 | rows=[32] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O33 | value='95.86' | fill=9 | rows=[32] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P33 | value='99.33' | fill=9 | rows=[32] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q33 | value='..' | fill=9 | rows=[32] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R33 | value='..' | fill=9 | rows=[32] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B34 | value='Car' | fill=FF00B050 | rows=[33] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C34 | value='100' | fill=9 | rows=[33] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D34 | value='100' | fill=9 | rows=[33] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E34 | value='100' | fill=9 | rows=[33] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F34 | value='100' | fill=9 | rows=[33] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G34 | value='99.99' | fill=9 | rows=[33] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H34 | value='100' | fill=9 | rows=[33] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I34 | value='99.99' | fill=9 | rows=[33] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J34 | value='100' | fill=9 | rows=[33] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K34 | value='99.99' | fill=9 | rows=[33] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L34 | value='100' | fill=9 | rows=[33] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M34 | value='99.99' | fill=9 | rows=[33] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N34 | value='100' | fill=9 | rows=[33] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O34 | value='99.99' | fill=9 | rows=[33] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P34 | value='100' | fill=9 | rows=[33] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q34 | value='..' | fill=9 | rows=[33] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R34 | value='..' | fill=9 | rows=[33] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A35 | value='2009' | fill=FF00B050 | rows=[34] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B35 | value='Public Transport / Walking' | fill=FF00B050 | rows=[34] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C35 | value='96.98' | fill=9 | rows=[34] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D35 | value='99.51' | fill=9 | rows=[34] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E35 | value='97.91' | fill=9 | rows=[34] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F35 | value='99.6' | fill=9 | rows=[34] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G35 | value='88.15' | fill=9 | rows=[34] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H35 | value='98.55' | fill=9 | rows=[34] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I35 | value='85.84' | fill=9 | rows=[34] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J35 | value='93.29' | fill=9 | rows=[34] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K35 | value='93.52' | fill=9 | rows=[34] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L35 | value='99.24' | fill=9 | rows=[34] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M35 | value='72.12' | fill=9 | rows=[34] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N35 | value='95.38' | fill=9 | rows=[34] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O35 | value='95.66' | fill=9 | rows=[34] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P35 | value='99.33' | fill=9 | rows=[34] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q35 | value='60.57' | fill=9 | rows=[34] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R35 | value='92.1' | fill=9 | rows=[34] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B36 | value='Cycle' | fill=FF00B050 | rows=[35] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C36 | value='96.82' | fill=9 | rows=[35] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D36 | value='99.66' | fill=9 | rows=[35] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E36 | value='99.19' | fill=9 | rows=[35] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F36 | value='99.98' | fill=9 | rows=[35] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G36 | value='93.55' | fill=9 | rows=[35] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H36 | value='99.05' | fill=9 | rows=[35] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I36 | value='87.92' | fill=9 | rows=[35] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J36 | value='92.47' | fill=9 | rows=[35] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K36 | value='95.58' | fill=9 | rows=[35] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L36 | value='99.62' | fill=9 | rows=[35] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M36 | value='81.64' | fill=9 | rows=[35] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N36 | value='91.89' | fill=9 | rows=[35] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O36 | value='95.54' | fill=9 | rows=[35] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P36 | value='99.29' | fill=9 | rows=[35] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q36 | value='74.38' | fill=9 | rows=[35] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R36 | value='74.38' | fill=9 | rows=[35] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B37 | value='Car' | fill=FF00B050 | rows=[36] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C37 | value='100' | fill=9 | rows=[36] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D37 | value='100' | fill=9 | rows=[36] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E37 | value='100' | fill=9 | rows=[36] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F37 | value='100' | fill=9 | rows=[36] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G37 | value='99.99' | fill=9 | rows=[36] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H37 | value='100' | fill=9 | rows=[36] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I37 | value='94.26' | fill=9 | rows=[36] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J37 | value='94.26' | fill=9 | rows=[36] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K37 | value='100' | fill=9 | rows=[36] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L37 | value='100' | fill=9 | rows=[36] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M37 | value='99.99' | fill=9 | rows=[36] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N37 | value='100' | fill=9 | rows=[36] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O37 | value='99.99' | fill=9 | rows=[36] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P37 | value='100' | fill=9 | rows=[36] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q37 | value='99.54' | fill=9 | rows=[36] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R37 | value='99.99' | fill=9 | rows=[36] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A38 | value='2010' | fill=FF00B050 | rows=[37] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B38 | value='Public Transport / Walking' | fill=FF00B050 | rows=[37] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C38 | value='95.93' | fill=9 | rows=[37] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D38 | value='99.26' | fill=9 | rows=[37] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E38 | value='97.28' | fill=9 | rows=[37] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F38 | value='99.43' | fill=9 | rows=[37] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G38 | value='85.7' | fill=9 | rows=[37] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H38 | value='97.92' | fill=9 | rows=[37] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I38 | value='90.11' | fill=9 | rows=[37] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J38 | value='98.79' | fill=9 | rows=[37] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K38 | value='93.08' | fill=9 | rows=[37] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L38 | value='98.95' | fill=9 | rows=[37] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M38 | value='66.26' | fill=9 | rows=[37] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N38 | value='93' | fill=9 | rows=[37] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O38 | value='95.46' | fill=9 | rows=[37] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P38 | value='99.08' | fill=9 | rows=[37] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q38 | value='58.03' | fill=9 | rows=[37] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R38 | value='90.78' | fill=9 | rows=[37] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B39 | value='Cycle' | fill=FF00B050 | rows=[38] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C39 | value='96.9' | fill=9 | rows=[38] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D39 | value='99.67' | fill=9 | rows=[38] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E39 | value='99.32' | fill=9 | rows=[38] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F39 | value='99.98' | fill=9 | rows=[38] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G39 | value='93.62' | fill=9 | rows=[38] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H39 | value='99.2' | fill=9 | rows=[38] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I39 | value='94.15' | fill=9 | rows=[38] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J39 | value='99.46' | fill=9 | rows=[38] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K39 | value='96.47' | fill=9 | rows=[38] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L39 | value='99.64' | fill=9 | rows=[38] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M39 | value='82.13' | fill=9 | rows=[38] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N39 | value='96.31' | fill=9 | rows=[38] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O39 | value='96.13' | fill=9 | rows=[38] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P39 | value='99.37' | fill=9 | rows=[38] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q39 | value='77.43' | fill=9 | rows=[38] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R39 | value='92.63' | fill=9 | rows=[38] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B40 | value='Car' | fill=FF00B050 | rows=[39] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C40 | value='99.99' | fill=9 | rows=[39] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D40 | value='100' | fill=9 | rows=[39] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E40 | value='100' | fill=9 | rows=[39] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F40 | value='100' | fill=9 | rows=[39] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G40 | value='99.99' | fill=9 | rows=[39] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H40 | value='100' | fill=9 | rows=[39] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I40 | value='99.99' | fill=9 | rows=[39] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J40 | value='100' | fill=9 | rows=[39] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K40 | value='100' | fill=9 | rows=[39] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L40 | value='100' | fill=9 | rows=[39] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M40 | value='99.97' | fill=9 | rows=[39] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N40 | value='100' | fill=9 | rows=[39] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O40 | value='99.98' | fill=9 | rows=[39] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P40 | value='100' | fill=9 | rows=[39] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q40 | value='99.5' | fill=9 | rows=[39] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R40 | value='99.99' | fill=9 | rows=[39] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B41 | value='Car (new method)3' | fill=FF00B050 | rows=[40] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C41 | value='99.89' | fill=9 | rows=[40] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D41 | value='99.92' | fill=9 | rows=[40] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E41 | value='99.93' | fill=9 | rows=[40] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F41 | value='99.93' | fill=9 | rows=[40] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G41 | value='99.9' | fill=9 | rows=[40] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H41 | value='99.93' | fill=9 | rows=[40] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I41 | value='99.9' | fill=9 | rows=[40] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J41 | value='99.93' | fill=9 | rows=[40] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K41 | value='99.89' | fill=9 | rows=[40] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L41 | value='99.92' | fill=9 | rows=[40] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M41 | value='99.6' | fill=9 | rows=[40] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N41 | value='99.92' | fill=9 | rows=[40] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O41 | value='99.87' | fill=9 | rows=[40] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P41 | value='99.92' | fill=9 | rows=[40] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q41 | value='97.33' | fill=9 | rows=[40] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R41 | value='99.87' | fill=9 | rows=[40] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A42 | value='2011' | fill=FF00B050 | rows=[41] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B42 | value='Public Transport / Walking' | fill=FF00B050 | rows=[41] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C42 | value='94.93' | fill=9 | rows=[41] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D42 | value='99.14' | fill=9 | rows=[41] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E42 | value='96.73' | fill=9 | rows=[41] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F42 | value='99.3' | fill=9 | rows=[41] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G42 | value='84.2' | fill=9 | rows=[41] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H42 | value='97.7' | fill=9 | rows=[41] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I42 | value='89.79' | fill=9 | rows=[41] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J42 | value='98.64' | fill=9 | rows=[41] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K42 | value='91.19' | fill=9 | rows=[41] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L42 | value='98.68' | fill=9 | rows=[41] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M42 | value='61.2' | fill=9 | rows=[41] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N42 | value='91.21' | fill=9 | rows=[41] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O42 | value='94.99' | fill=9 | rows=[41] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P42 | value='98.92' | fill=9 | rows=[41] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q42 | value='55.88' | fill=9 | rows=[41] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R42 | value='89.89' | fill=9 | rows=[41] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B43 | value='Public Transport / Walking5 (revised)' | fill=FF00B050 | rows=[42] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C43 | value='96.56' | fill=None | rows=[42] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D43 | value='99.52' | fill=None | rows=[42] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E43 | value='98.63' | fill=None | rows=[42] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F43 | value='99.79' | fill=None | rows=[42] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G43 | value='90.47' | fill=None | rows=[42] | cols=[6] | col_header=False | row_header=False | metadata=False
