=== economy-table26.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1] | col_header=True | row_header=True | metadata=False
Cell M218 | value='383' | fill=00000000 | rows=[217] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N218 | value='1440' | fill=00000000 | rows=[217] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P218 | value='482' | fill=00000000 | rows=[217] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q218 | value='2468' | fill=00000000 | rows=[217] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A219 | value='·  ·  ·  Interest before FISIM allocation' | fill=FF00B050 | rows=[218] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D219 | value='236' | fill=00000000 | rows=[218] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E219 | value='3936' | fill=00000000 | rows=[218] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G219 | value='187' | fill=00000000 | rows=[218] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H219 | value='3750' | fill=00000000 | rows=[218] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J219 | value='229' | fill=00000000 | rows=[218] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K219 | value='3453' | fill=00000000 | rows=[218] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M219 | value='344' | fill=00000000 | rows=[218] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N219 | value='3347' | fill=00000000 | rows=[218] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P219 | value='439' | fill=00000000 | rows=[218] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q219 | value='3330' | fill=00000000 | rows=[218] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A220 | value='·  ·  Distributed income of corporations' | fill=FF00B050 | rows=[219] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D220 | value='914' | fill=00000000 | rows=[219] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G220 | value='826' | fill=00000000 | rows=[219] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J220 | value='814' | fill=00000000 | rows=[219] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M220 | value='991' | fill=00000000 | rows=[219] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P220 | value='941' | fill=00000000 | rows=[219] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A221 | value='·  ·  Reinvested earnings on FDI (excluding IF)' | fill=FF00B050 | rows=[220] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D221 | value='0' | fill=00000000 | rows=[220] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G221 | value='0' | fill=00000000 | rows=[220] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J221 | value='0' | fill=00000000 | rows=[220] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M221 | value='0' | fill=00000000 | rows=[220] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P221 | value='0' | fill=00000000 | rows=[220] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A222 | value='·  ·  Other investment income' | fill=FF00B050 | rows=[221] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D222 | value='34' | fill=00000000 | rows=[221] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G222 | value='38' | fill=00000000 | rows=[221] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J222 | value='39' | fill=00000000 | rows=[221] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M222 | value='39' | fill=00000000 | rows=[221] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P222 | value='38' | fill=00000000 | rows=[221] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A223 | value='·  ·  Rent' | fill=FF00B050 | rows=[222] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D223 | value='2289' | fill=00000000 | rows=[222] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E223 | value='84' | fill=00000000 | rows=[222] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G223 | value='2081' | fill=00000000 | rows=[222] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H223 | value='17' | fill=00000000 | rows=[222] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J223 | value='1742' | fill=00000000 | rows=[222] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K223 | value='12' | fill=00000000 | rows=[222] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M223 | value='2071' | fill=00000000 | rows=[222] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N223 | value='46' | fill=00000000 | rows=[222] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P223 | value='2362' | fill=00000000 | rows=[222] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q223 | value='46' | fill=00000000 | rows=[222] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A224 | value='·  ·  Property income other than interest' | fill=FF00B050 | rows=[223] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D224 | value='3237' | fill=00000000 | rows=[223] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E224 | value='84' | fill=00000000 | rows=[223] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G224 | value='2945' | fill=00000000 | rows=[223] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H224 | value='17' | fill=00000000 | rows=[223] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J224 | value='2595' | fill=00000000 | rows=[223] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K224 | value='12' | fill=00000000 | rows=[223] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M224 | value='3101' | fill=00000000 | rows=[223] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N224 | value='46' | fill=00000000 | rows=[223] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P224 | value='3341' | fill=00000000 | rows=[223] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q224 | value='46' | fill=00000000 | rows=[223] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A225 | value='·  Balance of primary incomes, net / National income, net' | fill=FF00B050 | rows=[224] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C225 | value='43643' | fill=00000000 | rows=[224] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell F225 | value='35806' | fill=00000000 | rows=[224] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell I225 | value='40256' | fill=00000000 | rows=[224] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell L225 | value='46838' | fill=00000000 | rows=[224] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell O225 | value='47776' | fill=00000000 | rows=[224] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell A226 | value='Secondary distribution of income account' | fill=FFFFFF00 | rows=[225] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell A227 | value='·  Current taxes on income, wealth, etc.' | fill=FF00B050 | rows=[226] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D227 | value='23545' | fill=00000000 | rows=[226] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E227 | value='577' | fill=00000000 | rows=[226] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G227 | value='22538' | fill=00000000 | rows=[226] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H227 | value='472' | fill=00000000 | rows=[226] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J227 | value='23075' | fill=00000000 | rows=[226] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K227 | value='526' | fill=00000000 | rows=[226] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M227 | value='24169' | fill=00000000 | rows=[226] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N227 | value='571' | fill=00000000 | rows=[226] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P227 | value='25719' | fill=00000000 | rows=[226] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q227 | value='617' | fill=00000000 | rows=[226] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A228 | value='·  ·  Taxes on income' | fill=FF00B050 | rows=[227] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D228 | value='16842' | fill=00000000 | rows=[227] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G228 | value='16546' | fill=00000000 | rows=[227] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J228 | value='16807' | fill=00000000 | rows=[227] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M228 | value='17895' | fill=00000000 | rows=[227] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P228 | value='19241' | fill=00000000 | rows=[227] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A229 | value='·  ·  Other current taxes' | fill=FF00B050 | rows=[228] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D229 | value='6703' | fill=00000000 | rows=[228] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G229 | value='5992' | fill=00000000 | rows=[228] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J229 | value='6268' | fill=00000000 | rows=[228] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M229 | value='6275' | fill=00000000 | rows=[228] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P229 | value='6478' | fill=00000000 | rows=[228] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A230 | value='·  Taxes on income' | fill=FF00B050 | rows=[229] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D230 | value='16842' | fill=00000000 | rows=[229] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G230 | value='16546' | fill=00000000 | rows=[229] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J230 | value='16807' | fill=00000000 | rows=[229] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M230 | value='17895' | fill=00000000 | rows=[229] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P230 | value='19241' | fill=00000000 | rows=[229] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A231 | value='·  ·  Taxes on individual or household income including holding gains' | fill=FF00B050 | rows=[230] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D231 | value='16842' | fill=00000000 | rows=[230] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G231 | value='16546' | fill=00000000 | rows=[230] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J231 | value='16807' | fill=00000000 | rows=[230] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M231 | value='17894' | fill=00000000 | rows=[230] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P231 | value='19241' | fill=00000000 | rows=[230] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A232 | value='·  ·  Taxes on the income or profits of corporations including holding gains' | fill=FF00B050 | rows=[231] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D232 | value='0' | fill=00000000 | rows=[231] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G232 | value='0' | fill=00000000 | rows=[231] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J232 | value='0' | fill=00000000 | rows=[231] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M232 | value='1' | fill=00000000 | rows=[231] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P232 | value='0' | fill=00000000 | rows=[231] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A233 | value='·  Other current taxes' | fill=FF00B050 | rows=[232] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D233 | value='6703' | fill=00000000 | rows=[232] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G233 | value='5992' | fill=00000000 | rows=[232] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J233 | value='6268' | fill=00000000 | rows=[232] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M233 | value='6275' | fill=00000000 | rows=[232] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P233 | value='6478' | fill=00000000 | rows=[232] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A234 | value='·  Net social contributions' | fill=FF00B050 | rows=[233] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D234 | value='1292' | fill=00000000 | rows=[233] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G234 | value='1275' | fill=00000000 | rows=[233] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J234 | value='1405' | fill=00000000 | rows=[233] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M234 | value='1264' | fill=00000000 | rows=[233] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P234 | value='1224' | fill=00000000 | rows=[233] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A235 | value='·  Actual social contributions from employers and households' | fill=FF00B050 | rows=[234] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A236 | value='·  ·  Households' actual social contributions' | fill=FF00B050 | rows=[235] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D236 | value='31' | fill=00000000 | rows=[235] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G236 | value='54' | fill=00000000 | rows=[235] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J236 | value='52' | fill=00000000 | rows=[235] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M236 | value='50' | fill=00000000 | rows=[235] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P236 | value='50' | fill=00000000 | rows=[235] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A237 | value='·  Other current transfers, Total economy' | fill=FF00B050 | rows=[236] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A238 | value='·  ·  Other current transfers, General government' | fill=FF00B050 | rows=[237] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell A239 | value='·  ·  ·  Other current transfers, Central government' | fill=FF00B050 | rows=[238] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E239 | value='7670' | fill=00000000 | rows=[238] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H239 | value='5629' | fill=00000000 | rows=[238] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K239 | value='7765' | fill=00000000 | rows=[238] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N239 | value='7202' | fill=00000000 | rows=[238] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q239 | value='7441' | fill=00000000 | rows=[238] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A240 | value='·  ·  ·  Other current transfers, Social security funds' | fill=FF00B050 | rows=[239] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E240 | value='5' | fill=00000000 | rows=[239] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H240 | value='25' | fill=00000000 | rows=[239] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K240 | value='6' | fill=00000000 | rows=[239] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N240 | value='6' | fill=00000000 | rows=[239] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q240 | value='6' | fill=00000000 | rows=[239] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A241 | value='·  Other current transfers' | fill=FF00B050 | rows=[240] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D241 | value='132023' | fill=00000000 | rows=[240] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E241 | value='14029' | fill=00000000 | rows=[240] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G241 | value='145726' | fill=00000000 | rows=[240] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H241 | value='12967' | fill=00000000 | rows=[240] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J241 | value='148899' | fill=00000000 | rows=[240] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K241 | value='15190' | fill=00000000 | rows=[240] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M241 | value='146956' | fill=00000000 | rows=[240] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N241 | value='15460' | fill=00000000 | rows=[240] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P241 | value='156795' | fill=00000000 | rows=[240] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q241 | value='15971' | fill=00000000 | rows=[240] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A242 | value='·  ·  Net non-life insurance premiums' | fill=FF00B050 | rows=[241] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E242 | value='480' | fill=00000000 | rows=[241] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H242 | value='454' | fill=00000000 | rows=[241] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K242 | value='486' | fill=00000000 | rows=[241] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N242 | value='487' | fill=00000000 | rows=[241] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q242 | value='468' | fill=00000000 | rows=[241] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A243 | value='·  ·  Non-life insurance claims' | fill=FF00B050 | rows=[242] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D243 | value='113' | fill=00000000 | rows=[242] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell G243 | value='96' | fill=00000000 | rows=[242] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell J243 | value='107' | fill=00000000 | rows=[242] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell M243 | value='94' | fill=00000000 | rows=[242] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell P243 | value='84' | fill=00000000 | rows=[242] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell A244 | value='·  ·  Current transfers within general government' | fill=FF00B050 | rows=[243] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D244 | value='126152' | fill=00000000 | rows=[243] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E244 | value='7675' | fill=00000000 | rows=[243] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G244 | value='139517' | fill=00000000 | rows=[243] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H244 | value='5654' | fill=00000000 | rows=[243] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J244 | value='143215' | fill=00000000 | rows=[243] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K244 | value='7771' | fill=00000000 | rows=[243] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M244 | value='140439' | fill=00000000 | rows=[243] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N244 | value='7208' | fill=00000000 | rows=[243] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P244 | value='149895' | fill=00000000 | rows=[243] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q244 | value='7447' | fill=00000000 | rows=[243] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A245 | value='·  ·  Current international cooperation' | fill=FF00B050 | rows=[244] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D245 | value='929' | fill=00000000 | rows=[244] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E245 | value='87' | fill=00000000 | rows=[244] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G245 | value='1734' | fill=00000000 | rows=[244] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H245 | value='78' | fill=00000000 | rows=[244] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J245 | value='1250' | fill=00000000 | rows=[244] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K245 | value='74' | fill=00000000 | rows=[244] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M245 | value='1035' | fill=00000000 | rows=[244] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N245 | value='84' | fill=00000000 | rows=[244] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P245 | value='1340' | fill=00000000 | rows=[244] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q245 | value='95' | fill=00000000 | rows=[244] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A246 | value='·  ·  Miscellaneous current transfers' | fill=FF00B050 | rows=[245] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D246 | value='4829' | fill=00000000 | rows=[245] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E246 | value='5787' | fill=00000000 | rows=[245] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G246 | value='4379' | fill=00000000 | rows=[245] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H246 | value='6781' | fill=00000000 | rows=[245] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J246 | value='4327' | fill=00000000 | rows=[245] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K246 | value='6859' | fill=00000000 | rows=[245] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M246 | value='5388' | fill=00000000 | rows=[245] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N246 | value='7681' | fill=00000000 | rows=[245] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P246 | value='5476' | fill=00000000 | rows=[245] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q246 | value='7961' | fill=00000000 | rows=[245] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A247 | value='·  ·  Value Added Tax and gross national income - based EU own resources' | fill=FF00B050 | rows=[246] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell D247 | value='0' | fill=00000000 | rows=[246] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E247 | value='0' | fill=00000000 | rows=[246] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell G247 | value='0' | fill=00000000 | rows=[246] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H247 | value='0' | fill=00000000 | rows=[246] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell J247 | value='0' | fill=00000000 | rows=[246] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K247 | value='0' | fill=00000000 | rows=[246] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell M247 | value='0' | fill=00000000 | rows=[246] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N247 | value='0' | fill=00000000 | rows=[246] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell P247 | value='0' | fill=00000000 | rows=[246] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q247 | value='0' | fill=00000000 | rows=[246] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A248 | value='·  Social benefits other than social transfers in kind and social transfers in kind, purchased market production' | fill=FF00B050 | rows=[247] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E248 | value='47819' | fill=00000000 | rows=[247] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H248 | value='48748' | fill=00000000 | rows=[247] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K248 | value='49969' | fill=00000000 | rows=[247] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N248 | value='50246' | fill=00000000 | rows=[247] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q248 | value='50553' | fill=00000000 | rows=[247] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A249 | value='·  ·  Social benefits other than social transfers in kind' | fill=FF00B050 | rows=[248] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E249 | value='4272' | fill=00000000 | rows=[248] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H249 | value='4722' | fill=00000000 | rows=[248] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K249 | value='4784' | fill=00000000 | rows=[248] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N249 | value='4601' | fill=00000000 | rows=[248] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q249 | value='4625' | fill=00000000 | rows=[248] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A250 | value='·  ·  Social transfers in kind - purchased market production' | fill=FF00B050 | rows=[249] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E250 | value='43547' | fill=00000000 | rows=[249] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H250 | value='44026' | fill=00000000 | rows=[249] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K250 | value='45185' | fill=00000000 | rows=[249] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N250 | value='45645' | fill=00000000 | rows=[249] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q250 | value='45928' | fill=00000000 | rows=[249] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A251 | value='·  Disposable income, net' | fill=FF00B050 | rows=[250] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C251 | value='181625' | fill=00000000 | rows=[250] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell F251 | value='187184' | fill=00000000 | rows=[250] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell I251 | value='193135' | fill=00000000 | rows=[250] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell L251 | value='198595' | fill=00000000 | rows=[250] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell O251 | value='210301' | fill=00000000 | rows=[250] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell A252 | value='Use of disposable income account' | fill=FFFFFF00 | rows=[251] | cols=[0] | col_header=True | row_header=False | metadata=False
Cell A253 | value='·  Final consumption expenditure' | fill=FF00B050 | rows=[252] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E253 | value='188864' | fill=00000000 | rows=[252] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H253 | value='197645' | fill=00000000 | rows=[252] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K253 | value='206966' | fill=00000000 | rows=[252] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N253 | value='214158' | fill=00000000 | rows=[252] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q253 | value='217008' | fill=00000000 | rows=[252] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A254 | value='·  ·  Individual consumption expenditure' | fill=FF00B050 | rows=[253] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E254 | value='132051' | fill=00000000 | rows=[253] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H254 | value='138476' | fill=00000000 | rows=[253] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K254 | value='146481' | fill=00000000 | rows=[253] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N254 | value='150480' | fill=00000000 | rows=[253] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q254 | value='152070' | fill=00000000 | rows=[253] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A255 | value='·  ·  Collective consumption expenditure' | fill=FF00B050 | rows=[254] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E255 | value='56813' | fill=00000000 | rows=[254] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H255 | value='59169' | fill=00000000 | rows=[254] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K255 | value='60485' | fill=00000000 | rows=[254] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N255 | value='63678' | fill=00000000 | rows=[254] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q255 | value='64938' | fill=00000000 | rows=[254] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A256 | value='·  Adjustment for the change in pension entitlements' | fill=FF00B050 | rows=[255] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell E256 | value='0' | fill=00000000 | rows=[255] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell H256 | value='0' | fill=00000000 | rows=[255] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell K256 | value='0' | fill=00000000 | rows=[255] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell N256 | value='0' | fill=00000000 | rows=[255] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell Q256 | value='0' | fill=00000000 | rows=[255] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell A257 | value='·  Saving, gross' | fill=FF00B050 | rows=[256] | cols=[0] | col_header=False | row_header=True | metadata=False
