=== environment-table19.xlsx ===
Cell A1 | value='Species of animal' | fill=FFFFFF00 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=False
Cell B85 | value='Total' | fill=43 | rows=[84] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C85 | value='771' | fill=43 | rows=[84] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D85 | value='0' | fill=43 | rows=[84] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E85 | value='0' | fill=43 | rows=[84] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F85 | value='771' | fill=FF00B0F0 | rows=[84] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A86 | value='Horse, Donkey etc' | fill=FF00B050 | rows=[85] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B86 | value='Fundamental biological research' | fill=00000000 | rows=[85] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C86 | value='130' | fill=00000000 | rows=[85] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D86 | value='-' | fill=00000000 | rows=[85] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E86 | value='-' | fill=00000000 | rows=[85] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F86 | value='130' | fill=FF00B0F0 | rows=[85] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B87 | value='Applied studies' | fill=47 | rows=[86] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C87 | value='153' | fill=47 | rows=[86] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D87 | value='-' | fill=47 | rows=[86] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E87 | value='-' | fill=47 | rows=[86] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F87 | value='153' | fill=FF00B0F0 | rows=[86] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B88 | value='Safety' | fill=00000000 | rows=[87] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C88 | value='32' | fill=00000000 | rows=[87] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D88 | value='-' | fill=00000000 | rows=[87] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E88 | value='-' | fill=00000000 | rows=[87] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F88 | value='32' | fill=FF00B0F0 | rows=[87] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B89 | value='Other  uses' | fill=47 | rows=[88] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C89 | value='8009' | fill=47 | rows=[88] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D89 | value='-' | fill=47 | rows=[88] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E89 | value='-' | fill=47 | rows=[88] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F89 | value='8009' | fill=FF00B0F0 | rows=[88] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B90 | value='Breeding of GM or HM' | fill=00000000 | rows=[89] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C90 | value='-' | fill=00000000 | rows=[89] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D90 | value='-' | fill=00000000 | rows=[89] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E90 | value='-' | fill=00000000 | rows=[89] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F90 | value='0' | fill=FF00B0F0 | rows=[89] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B91 | value='Total' | fill=43 | rows=[90] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C91 | value='8324' | fill=43 | rows=[90] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D91 | value='0' | fill=43 | rows=[90] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E91 | value='0' | fill=43 | rows=[90] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F91 | value='8324' | fill=FF00B0F0 | rows=[90] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A92 | value='Pig' | fill=FF00B050 | rows=[91] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B92 | value='Fundamental biological research' | fill=00000000 | rows=[91] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C92 | value='923' | fill=00000000 | rows=[91] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D92 | value='-' | fill=00000000 | rows=[91] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E92 | value='-' | fill=00000000 | rows=[91] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F92 | value='923' | fill=FF00B0F0 | rows=[91] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B93 | value='Applied studies' | fill=47 | rows=[92] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C93 | value='2243' | fill=47 | rows=[92] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D93 | value='-' | fill=47 | rows=[92] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E93 | value='-' | fill=47 | rows=[92] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F93 | value='2243' | fill=FF00B0F0 | rows=[92] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B94 | value='Safety' | fill=00000000 | rows=[93] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C94 | value='9' | fill=00000000 | rows=[93] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D94 | value='-' | fill=00000000 | rows=[93] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E94 | value='-' | fill=00000000 | rows=[93] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F94 | value='9' | fill=FF00B0F0 | rows=[93] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B95 | value='Other  uses' | fill=47 | rows=[94] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C95 | value='-' | fill=47 | rows=[94] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D95 | value='-' | fill=47 | rows=[94] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E95 | value='-' | fill=47 | rows=[94] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F95 | value='0' | fill=FF00B0F0 | rows=[94] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B96 | value='Breeding of GM or HM' | fill=00000000 | rows=[95] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C96 | value='-' | fill=00000000 | rows=[95] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D96 | value='-' | fill=00000000 | rows=[95] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E96 | value='-' | fill=00000000 | rows=[95] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F96 | value='0' | fill=FF00B0F0 | rows=[95] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B97 | value='Total' | fill=43 | rows=[96] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C97 | value='3175' | fill=43 | rows=[96] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D97 | value='0' | fill=43 | rows=[96] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E97 | value='0' | fill=43 | rows=[96] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F97 | value='3175' | fill=FF00B0F0 | rows=[96] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A98 | value='Goat' | fill=FF00B050 | rows=[97] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B98 | value='Fundamental biological research' | fill=00000000 | rows=[97] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C98 | value='1' | fill=00000000 | rows=[97] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D98 | value='-' | fill=00000000 | rows=[97] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E98 | value='-' | fill=00000000 | rows=[97] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F98 | value='1' | fill=FF00B0F0 | rows=[97] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B99 | value='Applied studies' | fill=47 | rows=[98] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C99 | value='6' | fill=47 | rows=[98] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D99 | value='-' | fill=47 | rows=[98] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E99 | value='-' | fill=47 | rows=[98] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F99 | value='6' | fill=FF00B0F0 | rows=[98] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B100 | value='Safety' | fill=00000000 | rows=[99] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C100 | value='10' | fill=00000000 | rows=[99] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D100 | value='-' | fill=00000000 | rows=[99] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E100 | value='-' | fill=00000000 | rows=[99] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F100 | value='10' | fill=FF00B0F0 | rows=[99] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B101 | value='Other  uses' | fill=47 | rows=[100] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C101 | value='10' | fill=47 | rows=[100] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D101 | value='-' | fill=47 | rows=[100] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E101 | value='-' | fill=47 | rows=[100] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F101 | value='10' | fill=FF00B0F0 | rows=[100] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B102 | value='Breeding of GM or HM' | fill=00000000 | rows=[101] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C102 | value='-' | fill=00000000 | rows=[101] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D102 | value='-' | fill=00000000 | rows=[101] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E102 | value='-' | fill=00000000 | rows=[101] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F102 | value='0' | fill=FF00B0F0 | rows=[101] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B103 | value='Total' | fill=43 | rows=[102] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C103 | value='27' | fill=43 | rows=[102] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D103 | value='0' | fill=43 | rows=[102] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E103 | value='0' | fill=43 | rows=[102] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F103 | value='27' | fill=FF00B0F0 | rows=[102] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A104 | value='Sheep' | fill=FF00B050 | rows=[103, 104, 105, 106, 107, 108] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B104 | value='Fundamental biological research' | fill=FF00B050 | rows=[103] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C104 | value='4304' | fill=00000000 | rows=[103] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D104 | value='0' | fill=00000000 | rows=[103] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E104 | value='2' | fill=00000000 | rows=[103] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F104 | value='4306' | fill=FF00B0F0 | rows=[103] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B105 | value='Applied studies' | fill=FF00B050 | rows=[104] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C105 | value='1962' | fill=47 | rows=[104] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D105 | value='0' | fill=47 | rows=[104] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E105 | value='0' | fill=47 | rows=[104] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F105 | value='1962' | fill=FF00B0F0 | rows=[104] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B106 | value='Safety' | fill=FF00B050 | rows=[105] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C106 | value='82' | fill=00000000 | rows=[105] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D106 | value='0' | fill=00000000 | rows=[105] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E106 | value='0' | fill=00000000 | rows=[105] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F106 | value='82' | fill=FF00B0F0 | rows=[105] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B107 | value='Other  uses' | fill=FF00B050 | rows=[106] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C107 | value='31183' | fill=47 | rows=[106] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D107 | value='0' | fill=47 | rows=[106] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E107 | value='0' | fill=47 | rows=[106] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F107 | value='31183' | fill=FF00B0F0 | rows=[106] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B108 | value='Breeding of GM or HM' | fill=FF00B050 | rows=[107] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C108 | value='177' | fill=00000000 | rows=[107] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D108 | value='0' | fill=00000000 | rows=[107] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E108 | value='4' | fill=00000000 | rows=[107] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F108 | value='181' | fill=FF00B0F0 | rows=[107] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B109 | value='Total' | fill=FF00B0F0 | rows=[108] | cols=[1] | col_header=False | row_header=False | metadata=True
Cell C109 | value='37708' | fill=FF00B0F0 | rows=[108] | cols=[2] | col_header=False | row_header=False | metadata=True
Cell D109 | value='0' | fill=FF00B0F0 | rows=[108] | cols=[3] | col_header=False | row_header=False | metadata=True
Cell E109 | value='6' | fill=FF00B0F0 | rows=[108] | cols=[4] | col_header=False | row_header=False | metadata=True
Cell F109 | value='37714' | fill=FF00B0F0 | rows=[108] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A110 | value='Cattle' | fill=FF00B050 | rows=[109] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B110 | value='Fundamental biological research' | fill=00000000 | rows=[109] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C110 | value='2433' | fill=00000000 | rows=[109] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D110 | value='-' | fill=00000000 | rows=[109] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E110 | value='-' | fill=00000000 | rows=[109] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F110 | value='2433' | fill=FF00B0F0 | rows=[109] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B111 | value='Applied studies' | fill=47 | rows=[110] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C111 | value='1019' | fill=47 | rows=[110] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D111 | value='-' | fill=47 | rows=[110] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E111 | value='-' | fill=47 | rows=[110] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F111 | value='1019' | fill=FF00B0F0 | rows=[110] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B112 | value='Safety' | fill=00000000 | rows=[111] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C112 | value='121' | fill=00000000 | rows=[111] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D112 | value='-' | fill=00000000 | rows=[111] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E112 | value='-' | fill=00000000 | rows=[111] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F112 | value='121' | fill=FF00B0F0 | rows=[111] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B113 | value='Other  uses' | fill=47 | rows=[112] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C113 | value='12' | fill=47 | rows=[112] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D113 | value='-' | fill=47 | rows=[112] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E113 | value='-' | fill=47 | rows=[112] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F113 | value='12' | fill=FF00B0F0 | rows=[112] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B114 | value='Breeding of GM or HM' | fill=00000000 | rows=[113] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C114 | value='-' | fill=00000000 | rows=[113] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D114 | value='-' | fill=00000000 | rows=[113] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E114 | value='-' | fill=00000000 | rows=[113] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F114 | value='0' | fill=FF00B0F0 | rows=[113] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B115 | value='Total' | fill=43 | rows=[114] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C115 | value='3585' | fill=43 | rows=[114] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D115 | value='0' | fill=43 | rows=[114] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E115 | value='0' | fill=43 | rows=[114] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F115 | value='3585' | fill=FF00B0F0 | rows=[114] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A116 | value='Deer' | fill=FF00B050 | rows=[115] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B116 | value='Fundamental biological research' | fill=00000000 | rows=[115] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C116 | value='59' | fill=00000000 | rows=[115] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D116 | value='-' | fill=00000000 | rows=[115] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E116 | value='-' | fill=00000000 | rows=[115] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F116 | value='59' | fill=FF00B0F0 | rows=[115] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B117 | value='Applied studies' | fill=47 | rows=[116] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C117 | value='-' | fill=47 | rows=[116] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D117 | value='-' | fill=47 | rows=[116] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E117 | value='-' | fill=47 | rows=[116] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F117 | value='0' | fill=FF00B0F0 | rows=[116] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B118 | value='Safety' | fill=00000000 | rows=[117] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C118 | value='3' | fill=00000000 | rows=[117] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D118 | value='-' | fill=00000000 | rows=[117] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E118 | value='-' | fill=00000000 | rows=[117] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F118 | value='3' | fill=FF00B0F0 | rows=[117] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B119 | value='Other  uses' | fill=47 | rows=[118] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C119 | value='-' | fill=47 | rows=[118] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D119 | value='-' | fill=47 | rows=[118] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E119 | value='-' | fill=47 | rows=[118] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F119 | value='0' | fill=FF00B0F0 | rows=[118] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B120 | value='Breeding of GM or HM' | fill=00000000 | rows=[119] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C120 | value='-' | fill=00000000 | rows=[119] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D120 | value='-' | fill=00000000 | rows=[119] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E120 | value='-' | fill=00000000 | rows=[119] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F120 | value='0' | fill=FF00B0F0 | rows=[119] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B121 | value='Total' | fill=43 | rows=[120] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C121 | value='62' | fill=43 | rows=[120] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D121 | value='0' | fill=43 | rows=[120] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E121 | value='0' | fill=43 | rows=[120] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F121 | value='62' | fill=FF00B0F0 | rows=[120] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A122 | value='Other ungulate' | fill=FF00B050 | rows=[121] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B122 | value='Fundamental biological research' | fill=00000000 | rows=[121] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C122 | value='-' | fill=00000000 | rows=[121] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D122 | value='-' | fill=00000000 | rows=[121] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E122 | value='-' | fill=00000000 | rows=[121] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F122 | value='0' | fill=FF00B0F0 | rows=[121] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B123 | value='Applied studies' | fill=47 | rows=[122] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C123 | value='-' | fill=47 | rows=[122] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D123 | value='-' | fill=47 | rows=[122] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E123 | value='-' | fill=47 | rows=[122] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F123 | value='0' | fill=FF00B0F0 | rows=[122] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B124 | value='Safety' | fill=00000000 | rows=[123] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C124 | value='11' | fill=00000000 | rows=[123] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D124 | value='-' | fill=00000000 | rows=[123] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E124 | value='-' | fill=00000000 | rows=[123] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F124 | value='11' | fill=FF00B0F0 | rows=[123] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B125 | value='Other  uses' | fill=47 | rows=[124] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C125 | value='-' | fill=47 | rows=[124] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D125 | value='-' | fill=47 | rows=[124] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E125 | value='-' | fill=47 | rows=[124] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F125 | value='0' | fill=FF00B0F0 | rows=[124] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B126 | value='Breeding of GM or HM' | fill=00000000 | rows=[125] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C126 | value='-' | fill=00000000 | rows=[125] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D126 | value='-' | fill=00000000 | rows=[125] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E126 | value='-' | fill=00000000 | rows=[125] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F126 | value='0' | fill=FF00B0F0 | rows=[125] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B127 | value='Total' | fill=43 | rows=[126] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C127 | value='11' | fill=43 | rows=[126] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D127 | value='0' | fill=43 | rows=[126] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E127 | value='0' | fill=43 | rows=[126] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F127 | value='11' | fill=FF00B0F0 | rows=[126] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell A128 | value='Prosimian' | fill=FF00B050 | rows=[127] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B128 | value='Fundamental biological research' | fill=00000000 | rows=[127] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B129 | value='Applied studies' | fill=00000000 | rows=[128] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B130 | value='Safety' | fill=00000000 | rows=[129] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B131 | value='Other  uses' | fill=00000000 | rows=[130] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B132 | value='Breeding' | fill=00000000 | rows=[131] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell B133 | value='Total' | fill=00000000 | rows=[132] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell A134 | value='Marmoset, Tamarin' | fill=FF00B050 | rows=[133] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B134 | value='Fundamental biological research' | fill=00000000 | rows=[133] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C134 | value='289' | fill=00000000 | rows=[133] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D134 | value='-' | fill=00000000 | rows=[133] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E134 | value='-' | fill=00000000 | rows=[133] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F134 | value='289' | fill=FF00B0F0 | rows=[133] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B135 | value='Applied studies' | fill=47 | rows=[134] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C135 | value='814' | fill=47 | rows=[134] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D135 | value='-' | fill=47 | rows=[134] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E135 | value='-' | fill=47 | rows=[134] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F135 | value='814' | fill=FF00B0F0 | rows=[134] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B136 | value='Safety' | fill=00000000 | rows=[135] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C136 | value='-' | fill=00000000 | rows=[135] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D136 | value='-' | fill=00000000 | rows=[135] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E136 | value='-' | fill=00000000 | rows=[135] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F136 | value='0' | fill=FF00B0F0 | rows=[135] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B137 | value='Other  uses' | fill=47 | rows=[136] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C137 | value='-' | fill=47 | rows=[136] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D137 | value='-' | fill=47 | rows=[136] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E137 | value='-' | fill=47 | rows=[136] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F137 | value='0' | fill=FF00B0F0 | rows=[136] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B138 | value='Breeding of GM or HM' | fill=00000000 | rows=[137] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C138 | value='-' | fill=00000000 | rows=[137] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D138 | value='-' | fill=00000000 | rows=[137] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E138 | value='-' | fill=00000000 | rows=[137] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F138 | value='0' | fill=FF00B0F0 | rows=[137] | cols=[5] | col_header=False | row_header=False | metadata=True
Cell B139 | value='Total' | fill=43 | rows=[138] | cols=[1] | col_header=False | row_header=False | metadata=False
Cell C139 | value='1103' | fill=43 | rows=[138] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D139 | value='0' | fill=43 | rows=[138] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E139 | value='0' | fill=43 | rows=[138] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F139 | value='1103' | fill=FF00B0F0 | rows=[138] | cols=[5] | col_header=False | row_header=False | metadata=True
