=== environment-table01.xlsx ===
Cell A1 | value='Time period' | fill=FFFFFF00 | rows=[0] | cols=[0, 1] | col_header=True | row_header=True | metadata=False
Cell D153 | value='0.415' | fill=00000000 | rows=[152] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E153 | value='0.411' | fill=00000000 | rows=[152] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F153 | value='0.411' | fill=00000000 | rows=[152] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A154 | value='South Australia' | fill=FF00B050 | rows=[153] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C154 | value='0.146' | fill=00000000 | rows=[153] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D154 | value='0.145' | fill=00000000 | rows=[153] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E154 | value='0.143' | fill=00000000 | rows=[153] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F154 | value='0.143' | fill=00000000 | rows=[153] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A155 | value='Western Australia' | fill=FF00B050 | rows=[154] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C155 | value='0.115' | fill=00000000 | rows=[154] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D155 | value='0.115' | fill=00000000 | rows=[154] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E155 | value='0.115' | fill=00000000 | rows=[154] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F155 | value='0.115' | fill=00000000 | rows=[154] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A156 | value='Tasmania' | fill=FF00B050 | rows=[155] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C156 | value='0.045' | fill=00000000 | rows=[155] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D156 | value='0.045' | fill=00000000 | rows=[155] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E156 | value='0.044' | fill=00000000 | rows=[155] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F156 | value='0.044' | fill=00000000 | rows=[155] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A157 | value='Northern Territory' | fill=FF00B050 | rows=[156] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C157 | value='0.095' | fill=00000000 | rows=[156] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D157 | value='0.095' | fill=00000000 | rows=[156] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E157 | value='0.087' | fill=00000000 | rows=[156] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F157 | value='0.087' | fill=00000000 | rows=[156] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A158 | value='Australian Capital Territory' | fill=FF00B050 | rows=[157] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C158 | value='0' | fill=00000000 | rows=[157] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D158 | value='0' | fill=00000000 | rows=[157] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E158 | value='0' | fill=00000000 | rows=[157] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F158 | value='0' | fill=00000000 | rows=[157] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A159 | value='Measure: Built-up area exposure to coastal flooding' | fill=FFFFFF00 | rows=[158] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A160 | value='Combined unit of measure: Percentage of built-up area' | fill=FFFFFF00 | rows=[159] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A161 | value='Return period: 20 years' | fill=FFFFFF00 | rows=[160] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A162 | value='Heat stress threshold: Not applicable' | fill=FFFFFF00 | rows=[161] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A163 | value='New South Wales' | fill=FF00B050 | rows=[162] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C163 | value='0.058' | fill=00000000 | rows=[162] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D163 | value='0.057' | fill=00000000 | rows=[162] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E163 | value='0.057' | fill=00000000 | rows=[162] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F163 | value='0.057' | fill=00000000 | rows=[162] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A164 | value='Victoria' | fill=FF00B050 | rows=[163] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C164 | value='0.045' | fill=00000000 | rows=[163] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D164 | value='0.045' | fill=00000000 | rows=[163] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E164 | value='0.044' | fill=00000000 | rows=[163] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F164 | value='0.044' | fill=00000000 | rows=[163] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A165 | value='Queensland' | fill=FF00B050 | rows=[164] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C165 | value='0.44' | fill=00000000 | rows=[164] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D165 | value='0.443' | fill=00000000 | rows=[164] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E165 | value='0.439' | fill=00000000 | rows=[164] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F165 | value='0.439' | fill=00000000 | rows=[164] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A166 | value='South Australia' | fill=FF00B050 | rows=[165] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C166 | value='0.148' | fill=00000000 | rows=[165] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D166 | value='0.147' | fill=00000000 | rows=[165] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E166 | value='0.146' | fill=00000000 | rows=[165] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F166 | value='0.146' | fill=00000000 | rows=[165] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A167 | value='Western Australia' | fill=FF00B050 | rows=[166] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C167 | value='0.116' | fill=00000000 | rows=[166] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D167 | value='0.115' | fill=00000000 | rows=[166] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E167 | value='0.116' | fill=00000000 | rows=[166] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F167 | value='0.116' | fill=00000000 | rows=[166] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A168 | value='Tasmania' | fill=FF00B050 | rows=[167] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C168 | value='0.045' | fill=00000000 | rows=[167] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D168 | value='0.045' | fill=00000000 | rows=[167] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E168 | value='0.045' | fill=00000000 | rows=[167] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F168 | value='0.045' | fill=00000000 | rows=[167] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A169 | value='Northern Territory' | fill=FF00B050 | rows=[168] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C169 | value='0.095' | fill=00000000 | rows=[168] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D169 | value='0.095' | fill=00000000 | rows=[168] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E169 | value='0.087' | fill=00000000 | rows=[168] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F169 | value='0.087' | fill=00000000 | rows=[168] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A170 | value='Australian Capital Territory' | fill=FF00B050 | rows=[169] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C170 | value='0' | fill=00000000 | rows=[169] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D170 | value='0' | fill=00000000 | rows=[169] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E170 | value='0' | fill=00000000 | rows=[169] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F170 | value='0' | fill=00000000 | rows=[169] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A171 | value='Measure: Built-up area exposure to coastal flooding' | fill=FFFFFF00 | rows=[170] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A172 | value='Combined unit of measure: Percentage of built-up area' | fill=FFFFFF00 | rows=[171] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A173 | value='Return period: 50 years' | fill=FFFFFF00 | rows=[172] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A174 | value='Heat stress threshold: Not applicable' | fill=FFFFFF00 | rows=[173] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A175 | value='New South Wales' | fill=FF00B050 | rows=[174] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C175 | value='0.058' | fill=00000000 | rows=[174] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D175 | value='0.058' | fill=00000000 | rows=[174] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E175 | value='0.057' | fill=00000000 | rows=[174] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F175 | value='0.057' | fill=00000000 | rows=[174] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A176 | value='Victoria' | fill=FF00B050 | rows=[175] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C176 | value='0.045' | fill=00000000 | rows=[175] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D176 | value='0.044' | fill=00000000 | rows=[175] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E176 | value='0.044' | fill=00000000 | rows=[175] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F176 | value='0.044' | fill=00000000 | rows=[175] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A177 | value='Queensland' | fill=FF00B050 | rows=[176] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C177 | value='0.489' | fill=00000000 | rows=[176] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D177 | value='0.491' | fill=00000000 | rows=[176] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E177 | value='0.487' | fill=00000000 | rows=[176] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F177 | value='0.487' | fill=00000000 | rows=[176] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A178 | value='South Australia' | fill=FF00B050 | rows=[177] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C178 | value='0.153' | fill=00000000 | rows=[177] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D178 | value='0.152' | fill=00000000 | rows=[177] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E178 | value='0.15' | fill=00000000 | rows=[177] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F178 | value='0.15' | fill=00000000 | rows=[177] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A179 | value='Western Australia' | fill=FF00B050 | rows=[178] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C179 | value='0.116' | fill=00000000 | rows=[178] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D179 | value='0.115' | fill=00000000 | rows=[178] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E179 | value='0.116' | fill=00000000 | rows=[178] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F179 | value='0.116' | fill=00000000 | rows=[178] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A180 | value='Tasmania' | fill=FF00B050 | rows=[179] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C180 | value='0.045' | fill=00000000 | rows=[179] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D180 | value='0.045' | fill=00000000 | rows=[179] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E180 | value='0.045' | fill=00000000 | rows=[179] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F180 | value='0.045' | fill=00000000 | rows=[179] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A181 | value='Northern Territory' | fill=FF00B050 | rows=[180] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C181 | value='0.095' | fill=00000000 | rows=[180] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D181 | value='0.095' | fill=00000000 | rows=[180] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E181 | value='0.088' | fill=00000000 | rows=[180] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F181 | value='0.088' | fill=00000000 | rows=[180] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A182 | value='Australian Capital Territory' | fill=FF00B050 | rows=[181] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C182 | value='0' | fill=00000000 | rows=[181] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D182 | value='0' | fill=00000000 | rows=[181] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E182 | value='0' | fill=00000000 | rows=[181] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F182 | value='0' | fill=00000000 | rows=[181] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A183 | value='Measure: Built-up area exposure to coastal flooding' | fill=FFFFFF00 | rows=[182] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A184 | value='Combined unit of measure: Percentage of built-up area' | fill=FFFFFF00 | rows=[183] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A185 | value='Return period: 100 years' | fill=FFFFFF00 | rows=[184] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A186 | value='Heat stress threshold: Not applicable' | fill=FFFFFF00 | rows=[185] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A187 | value='New South Wales' | fill=FF00B050 | rows=[186] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C187 | value='0.063' | fill=00000000 | rows=[186] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D187 | value='0.062' | fill=00000000 | rows=[186] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E187 | value='0.061' | fill=00000000 | rows=[186] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F187 | value='0.061' | fill=00000000 | rows=[186] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A188 | value='Victoria' | fill=FF00B050 | rows=[187] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C188 | value='0.045' | fill=00000000 | rows=[187] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D188 | value='0.045' | fill=00000000 | rows=[187] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E188 | value='0.044' | fill=00000000 | rows=[187] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F188 | value='0.044' | fill=00000000 | rows=[187] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A189 | value='Queensland' | fill=FF00B050 | rows=[188] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C189 | value='0.517' | fill=00000000 | rows=[188] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D189 | value='0.519' | fill=00000000 | rows=[188] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E189 | value='0.514' | fill=00000000 | rows=[188] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F189 | value='0.514' | fill=00000000 | rows=[188] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A190 | value='South Australia' | fill=FF00B050 | rows=[189] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C190 | value='0.166' | fill=00000000 | rows=[189] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D190 | value='0.165' | fill=00000000 | rows=[189] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E190 | value='0.163' | fill=00000000 | rows=[189] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F190 | value='0.163' | fill=00000000 | rows=[189] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A191 | value='Western Australia' | fill=FF00B050 | rows=[190] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C191 | value='0.116' | fill=00000000 | rows=[190] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D191 | value='0.115' | fill=00000000 | rows=[190] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E191 | value='0.116' | fill=00000000 | rows=[190] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F191 | value='0.116' | fill=00000000 | rows=[190] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A192 | value='Tasmania' | fill=FF00B050 | rows=[191] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C192 | value='0.045' | fill=00000000 | rows=[191] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D192 | value='0.045' | fill=00000000 | rows=[191] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E192 | value='0.045' | fill=00000000 | rows=[191] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F192 | value='0.045' | fill=00000000 | rows=[191] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A193 | value='Northern Territory' | fill=FF00B050 | rows=[192] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C193 | value='0.095' | fill=00000000 | rows=[192] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D193 | value='0.095' | fill=00000000 | rows=[192] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E193 | value='0.088' | fill=00000000 | rows=[192] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F193 | value='0.088' | fill=00000000 | rows=[192] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A194 | value='Australian Capital Territory' | fill=FF00B050 | rows=[193] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C194 | value='0' | fill=00000000 | rows=[193] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D194 | value='0' | fill=00000000 | rows=[193] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E194 | value='0' | fill=00000000 | rows=[193] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F194 | value='0' | fill=00000000 | rows=[193] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A195 | value='Measure: Cropland exposure to coastal flooding' | fill=FFFFFF00 | rows=[194] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A196 | value='Combined unit of measure: Percentage of agricultural land area' | fill=FFFFFF00 | rows=[195] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A197 | value='Return period: 10 years' | fill=FFFFFF00 | rows=[196] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A198 | value='Heat stress threshold: Not applicable' | fill=FFFFFF00 | rows=[197] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A199 | value='New South Wales' | fill=FF00B050 | rows=[198] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C199 | value='0.001' | fill=00000000 | rows=[198] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D199 | value='0.001' | fill=00000000 | rows=[198] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E199 | value='0.001' | fill=00000000 | rows=[198] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F199 | value='0.001' | fill=00000000 | rows=[198] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A200 | value='Victoria' | fill=FF00B050 | rows=[199] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C200 | value='0.003' | fill=00000000 | rows=[199] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D200 | value='0.003' | fill=00000000 | rows=[199] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E200 | value='0.003' | fill=00000000 | rows=[199] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F200 | value='0.003' | fill=00000000 | rows=[199] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A201 | value='Queensland' | fill=FF00B050 | rows=[200] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C201 | value='0.573' | fill=00000000 | rows=[200] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D201 | value='0.573' | fill=00000000 | rows=[200] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E201 | value='0.575' | fill=00000000 | rows=[200] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F201 | value='0.575' | fill=00000000 | rows=[200] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A202 | value='South Australia' | fill=FF00B050 | rows=[201] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C202 | value='0.01' | fill=00000000 | rows=[201] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D202 | value='0.01' | fill=00000000 | rows=[201] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E202 | value='0.01' | fill=00000000 | rows=[201] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F202 | value='0.011' | fill=00000000 | rows=[201] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A203 | value='Western Australia' | fill=FF00B050 | rows=[202] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C203 | value='0.022' | fill=00000000 | rows=[202] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D203 | value='0.022' | fill=00000000 | rows=[202] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E203 | value='0.022' | fill=00000000 | rows=[202] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F203 | value='0.022' | fill=00000000 | rows=[202] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A204 | value='Tasmania' | fill=FF00B050 | rows=[203] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C204 | value='0.02' | fill=00000000 | rows=[203] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D204 | value='0.02' | fill=00000000 | rows=[203] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E204 | value='0.02' | fill=00000000 | rows=[203] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F204 | value='0.02' | fill=00000000 | rows=[203] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A205 | value='Northern Territory' | fill=FF00B050 | rows=[204] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C205 | value='2.305' | fill=00000000 | rows=[204] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D205 | value='2.323' | fill=00000000 | rows=[204] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E205 | value='2.26' | fill=00000000 | rows=[204] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F205 | value='2.286' | fill=00000000 | rows=[204] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A206 | value='Australian Capital Territory' | fill=FF00B050 | rows=[205] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C206 | value='0' | fill=00000000 | rows=[205] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D206 | value='0' | fill=00000000 | rows=[205] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E206 | value='0' | fill=00000000 | rows=[205] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F206 | value='0' | fill=00000000 | rows=[205] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A207 | value='Measure: Cropland exposure to coastal flooding' | fill=FFFFFF00 | rows=[206] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A208 | value='Combined unit of measure: Percentage of agricultural land area' | fill=FFFFFF00 | rows=[207] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A209 | value='Return period: 20 years' | fill=FFFFFF00 | rows=[208] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A210 | value='Heat stress threshold: Not applicable' | fill=FFFFFF00 | rows=[209] | cols=[0, 1, 2, 3, 4, 5] | col_header=True | row_header=False | metadata=False
Cell A211 | value='New South Wales' | fill=FF00B050 | rows=[210] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C211 | value='0.001' | fill=00000000 | rows=[210] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D211 | value='0.001' | fill=00000000 | rows=[210] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E211 | value='0.001' | fill=00000000 | rows=[210] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F211 | value='0.001' | fill=00000000 | rows=[210] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A212 | value='Victoria' | fill=FF00B050 | rows=[211] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C212 | value='0.003' | fill=00000000 | rows=[211] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D212 | value='0.003' | fill=00000000 | rows=[211] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E212 | value='0.003' | fill=00000000 | rows=[211] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F212 | value='0.003' | fill=00000000 | rows=[211] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A213 | value='Queensland' | fill=FF00B050 | rows=[212] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C213 | value='0.594' | fill=00000000 | rows=[212] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D213 | value='0.595' | fill=00000000 | rows=[212] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E213 | value='0.596' | fill=00000000 | rows=[212] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F213 | value='0.597' | fill=00000000 | rows=[212] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A214 | value='South Australia' | fill=FF00B050 | rows=[213] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C214 | value='0.011' | fill=00000000 | rows=[213] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D214 | value='0.011' | fill=00000000 | rows=[213] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E214 | value='0.011' | fill=00000000 | rows=[213] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F214 | value='0.011' | fill=00000000 | rows=[213] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A215 | value='Western Australia' | fill=FF00B050 | rows=[214] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C215 | value='0.023' | fill=00000000 | rows=[214] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D215 | value='0.023' | fill=00000000 | rows=[214] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E215 | value='0.023' | fill=00000000 | rows=[214] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F215 | value='0.023' | fill=00000000 | rows=[214] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A216 | value='Tasmania' | fill=FF00B050 | rows=[215] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C216 | value='0.021' | fill=00000000 | rows=[215] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D216 | value='0.021' | fill=00000000 | rows=[215] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E216 | value='0.021' | fill=00000000 | rows=[215] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F216 | value='0.021' | fill=00000000 | rows=[215] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell A217 | value='Northern Territory' | fill=FF00B050 | rows=[216] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell C217 | value='2.555' | fill=00000000 | rows=[216] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D217 | value='2.572' | fill=00000000 | rows=[216] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E217 | value='2.496' | fill=00000000 | rows=[216] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F217 | value='2.523' | fill=00000000 | rows=[216] | cols=[5] | col_header=False | row_header=False | metadata=False
