=== transport-table07.xlsx ===
Cell A1 | value='Department for Transport statistics' | fill=FF00B0F0 | rows=[0] | cols=[0] | col_header=True | row_header=True | metadata=True
Cell E48 | value='65574' | fill=9 | rows=[47] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F48 | value='65576' | fill=9 | rows=[47] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G48 | value='48156' | fill=9 | rows=[47] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H48 | value='48169' | fill=9 | rows=[47] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I48 | value='..' | fill=9 | rows=[47] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J48 | value='..' | fill=9 | rows=[47] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K48 | value='683365' | fill=9 | rows=[47] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L48 | value='683469' | fill=9 | rows=[47] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M48 | value='683190' | fill=9 | rows=[47] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N48 | value='683469' | fill=9 | rows=[47] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O48 | value='683271' | fill=9 | rows=[47] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P48 | value='683449' | fill=9 | rows=[47] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q48 | value='672439' | fill=9 | rows=[47] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R48 | value='682097' | fill=9 | rows=[47] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B49 | value='East Midlands' | fill=FF00B050 | rows=[48] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C49 | value='85515' | fill=9 | rows=[48] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D49 | value='85515' | fill=9 | rows=[48] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E49 | value='44220' | fill=9 | rows=[48] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F49 | value='44220' | fill=9 | rows=[48] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G49 | value='32485' | fill=9 | rows=[48] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H49 | value='32485' | fill=9 | rows=[48] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I49 | value='..' | fill=9 | rows=[48] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J49 | value='..' | fill=9 | rows=[48] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K49 | value='463486' | fill=9 | rows=[48] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L49 | value='463486' | fill=9 | rows=[48] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M49 | value='461310' | fill=9 | rows=[48] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N49 | value='463486' | fill=9 | rows=[48] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O49 | value='463453' | fill=9 | rows=[48] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P49 | value='463486' | fill=9 | rows=[48] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q49 | value='456095' | fill=9 | rows=[48] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R49 | value='463486' | fill=9 | rows=[48] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B50 | value='West Midlands' | fill=FF00B050 | rows=[49] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C50 | value='145301' | fill=9 | rows=[49] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D50 | value='145311' | fill=9 | rows=[49] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E50 | value='80646' | fill=9 | rows=[49] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F50 | value='80646' | fill=9 | rows=[49] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G50 | value='59024' | fill=9 | rows=[49] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H50 | value='59024' | fill=9 | rows=[49] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I50 | value='..' | fill=9 | rows=[49] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J50 | value='..' | fill=9 | rows=[49] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K50 | value='605209' | fill=9 | rows=[49] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L50 | value='605230' | fill=9 | rows=[49] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M50 | value='604990' | fill=9 | rows=[49] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N50 | value='605230' | fill=9 | rows=[49] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O50 | value='605112' | fill=9 | rows=[49] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P50 | value='605230' | fill=9 | rows=[49] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q50 | value='592386' | fill=9 | rows=[49] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R50 | value='605132' | fill=9 | rows=[49] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B51 | value='East' | fill=FF00B050 | rows=[50] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C51 | value='94652' | fill=9 | rows=[50] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D51 | value='94652' | fill=9 | rows=[50] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E51 | value='49922' | fill=9 | rows=[50] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F51 | value='49923' | fill=9 | rows=[50] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G51 | value='34890' | fill=9 | rows=[50] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H51 | value='34890' | fill=9 | rows=[50] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I51 | value='..' | fill=9 | rows=[50] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J51 | value='..' | fill=9 | rows=[50] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K51 | value='487496' | fill=9 | rows=[50] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L51 | value='487536' | fill=9 | rows=[50] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M51 | value='482693' | fill=9 | rows=[50] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N51 | value='487536' | fill=9 | rows=[50] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O51 | value='487507' | fill=9 | rows=[50] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P51 | value='487536' | fill=9 | rows=[50] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q51 | value='469840' | fill=9 | rows=[50] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R51 | value='487536' | fill=9 | rows=[50] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B52 | value='London' | fill=FF00B050 | rows=[51] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C52 | value='190580' | fill=9 | rows=[51] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D52 | value='190580' | fill=9 | rows=[51] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E52 | value='131448' | fill=9 | rows=[51] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F52 | value='131448' | fill=9 | rows=[51] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G52 | value='97260' | fill=9 | rows=[51] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H52 | value='97260' | fill=9 | rows=[51] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I52 | value='..' | fill=9 | rows=[51] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J52 | value='..' | fill=9 | rows=[51] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K52 | value='1243424' | fill=9 | rows=[51] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L52 | value='1243424' | fill=9 | rows=[51] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M52 | value='1243349' | fill=9 | rows=[51] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N52 | value='1243349' | fill=9 | rows=[51] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O52 | value='1243424' | fill=9 | rows=[51] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P52 | value='1243424' | fill=9 | rows=[51] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q52 | value='1240869' | fill=9 | rows=[51] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R52 | value='1243349' | fill=9 | rows=[51] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B53 | value='South East' | fill=FF00B050 | rows=[52] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C53 | value='118689' | fill=9 | rows=[52] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D53 | value='118689' | fill=9 | rows=[52] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E53 | value='62849' | fill=9 | rows=[52] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F53 | value='62849' | fill=9 | rows=[52] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G53 | value='43756' | fill=9 | rows=[52] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H53 | value='43756' | fill=9 | rows=[52] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I53 | value='..' | fill=9 | rows=[52] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J53 | value='..' | fill=9 | rows=[52] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K53 | value='687938' | fill=9 | rows=[52] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L53 | value='687938' | fill=9 | rows=[52] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M53 | value='687938' | fill=9 | rows=[52] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N53 | value='687938' | fill=9 | rows=[52] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O53 | value='687938' | fill=9 | rows=[52] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P53 | value='687938' | fill=9 | rows=[52] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q53 | value='680059' | fill=9 | rows=[52] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R53 | value='687938' | fill=9 | rows=[52] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B54 | value='South West' | fill=FF00B050 | rows=[53] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C54 | value='72090' | fill=9 | rows=[53] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D54 | value='72111' | fill=9 | rows=[53] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E54 | value='40946' | fill=9 | rows=[53] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F54 | value='40948' | fill=9 | rows=[53] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G54 | value='29908' | fill=9 | rows=[53] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H54 | value='29940' | fill=9 | rows=[53] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I54 | value='..' | fill=9 | rows=[53] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J54 | value='..' | fill=9 | rows=[53] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K54 | value='461421' | fill=9 | rows=[53] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L54 | value='461750' | fill=9 | rows=[53] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M54 | value='461130' | fill=9 | rows=[53] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N54 | value='461695' | fill=9 | rows=[53] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O54 | value='461413' | fill=9 | rows=[53] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P54 | value='461685' | fill=9 | rows=[53] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q54 | value='443916' | fill=9 | rows=[53] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R54 | value='461348' | fill=9 | rows=[53] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A55 | value='2011' | fill=FF00B050 | rows=[54] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B55 | value='North East' | fill=FF00B050 | rows=[54] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C55 | value='65300' | fill=9 | rows=[54] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D55 | value='65300' | fill=9 | rows=[54] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E55 | value='38300' | fill=9 | rows=[54] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F55 | value='38300' | fill=9 | rows=[54] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G55 | value='27800' | fill=9 | rows=[54] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H55 | value='27800' | fill=9 | rows=[54] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I55 | value='..' | fill=9 | rows=[54] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J55 | value='..' | fill=9 | rows=[54] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K55 | value='408200' | fill=9 | rows=[54] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L55 | value='408300' | fill=9 | rows=[54] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M55 | value='407600' | fill=9 | rows=[54] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N55 | value='408300' | fill=9 | rows=[54] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O55 | value='408100' | fill=9 | rows=[54] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P55 | value='408300' | fill=9 | rows=[54] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q55 | value='400800' | fill=9 | rows=[54] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R55 | value='408000' | fill=9 | rows=[54] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A56 | value='New' | fill=FF00B050 | rows=[55] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B56 | value='North West' | fill=FF00B050 | rows=[55] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C56 | value='143100' | fill=9 | rows=[55] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D56 | value='143100' | fill=9 | rows=[55] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E56 | value='97400' | fill=9 | rows=[55] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F56 | value='97400' | fill=9 | rows=[55] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G56 | value='75100' | fill=9 | rows=[55] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H56 | value='75100' | fill=9 | rows=[55] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I56 | value='..' | fill=9 | rows=[55] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J56 | value='..' | fill=9 | rows=[55] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K56 | value='908500' | fill=9 | rows=[55] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L56 | value='908500' | fill=9 | rows=[55] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M56 | value='904000' | fill=9 | rows=[55] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N56 | value='908500' | fill=9 | rows=[55] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O56 | value='908300' | fill=9 | rows=[55] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P56 | value='908500' | fill=9 | rows=[55] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q56 | value='901900' | fill=9 | rows=[55] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R56 | value='908200' | fill=9 | rows=[55] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell A57 | value='method4' | fill=FF00B050 | rows=[56] | cols=[0] | col_header=False | row_header=True | metadata=False
Cell B57 | value='Yorkshire and the Humber' | fill=FF00B050 | rows=[56] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C57 | value='106900' | fill=9 | rows=[56] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D57 | value='106900' | fill=9 | rows=[56] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E57 | value='65600' | fill=9 | rows=[56] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F57 | value='65600' | fill=9 | rows=[56] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G57 | value='48100' | fill=9 | rows=[56] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H57 | value='48100' | fill=9 | rows=[56] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I57 | value='..' | fill=9 | rows=[56] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J57 | value='..' | fill=9 | rows=[56] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K57 | value='691200' | fill=9 | rows=[56] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L57 | value='691300' | fill=9 | rows=[56] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M57 | value='689100' | fill=9 | rows=[56] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N57 | value='691300' | fill=9 | rows=[56] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O57 | value='691000' | fill=9 | rows=[56] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P57 | value='691200' | fill=9 | rows=[56] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q57 | value='679200' | fill=9 | rows=[56] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R57 | value='689700' | fill=9 | rows=[56] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B58 | value='East Midlands' | fill=FF00B050 | rows=[57] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C58 | value='74100' | fill=9 | rows=[57] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D58 | value='74100' | fill=9 | rows=[57] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E58 | value='44200' | fill=9 | rows=[57] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F58 | value='44200' | fill=9 | rows=[57] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G58 | value='32500' | fill=9 | rows=[57] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H58 | value='32500' | fill=9 | rows=[57] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I58 | value='..' | fill=9 | rows=[57] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J58 | value='..' | fill=9 | rows=[57] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K58 | value='469000' | fill=9 | rows=[57] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L58 | value='469100' | fill=9 | rows=[57] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M58 | value='459800' | fill=9 | rows=[57] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N58 | value='469100' | fill=9 | rows=[57] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O58 | value='469000' | fill=9 | rows=[57] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P58 | value='469100' | fill=9 | rows=[57] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q58 | value='459700' | fill=9 | rows=[57] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R58 | value='469000' | fill=9 | rows=[57] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B59 | value='West Midlands' | fill=FF00B050 | rows=[58] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C59 | value='127300' | fill=9 | rows=[58] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D59 | value='127300' | fill=9 | rows=[58] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E59 | value='80600' | fill=9 | rows=[58] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F59 | value='80600' | fill=9 | rows=[58] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G59 | value='59000' | fill=9 | rows=[58] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H59 | value='59000' | fill=9 | rows=[58] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I59 | value='..' | fill=9 | rows=[58] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J59 | value='..' | fill=9 | rows=[58] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K59 | value='609800' | fill=9 | rows=[58] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L59 | value='609800' | fill=9 | rows=[58] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M59 | value='609300' | fill=9 | rows=[58] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N59 | value='609800' | fill=9 | rows=[58] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O59 | value='609700' | fill=9 | rows=[58] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P59 | value='609800' | fill=9 | rows=[58] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q59 | value='597000' | fill=9 | rows=[58] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R59 | value='609700' | fill=9 | rows=[58] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B60 | value='East' | fill=FF00B050 | rows=[59] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C60 | value='77900' | fill=9 | rows=[59] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D60 | value='77900' | fill=9 | rows=[59] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E60 | value='49900' | fill=9 | rows=[59] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F60 | value='49900' | fill=9 | rows=[59] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G60 | value='34900' | fill=9 | rows=[59] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H60 | value='34900' | fill=9 | rows=[59] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I60 | value='..' | fill=9 | rows=[59] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J60 | value='..' | fill=9 | rows=[59] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K60 | value='493500' | fill=9 | rows=[59] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L60 | value='493600' | fill=9 | rows=[59] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M60 | value='482900' | fill=9 | rows=[59] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N60 | value='493600' | fill=9 | rows=[59] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O60 | value='493500' | fill=9 | rows=[59] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P60 | value='493600' | fill=9 | rows=[59] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q60 | value='473200' | fill=9 | rows=[59] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R60 | value='492900' | fill=9 | rows=[59] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B61 | value='London' | fill=FF00B050 | rows=[60] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C61 | value='148700' | fill=9 | rows=[60] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D61 | value='148700' | fill=9 | rows=[60] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E61 | value='131400' | fill=9 | rows=[60] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F61 | value='131400' | fill=9 | rows=[60] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G61 | value='97300' | fill=9 | rows=[60] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H61 | value='97300' | fill=9 | rows=[60] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I61 | value='..' | fill=9 | rows=[60] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J61 | value='..' | fill=9 | rows=[60] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K61 | value='1257000' | fill=9 | rows=[60] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L61 | value='1257000' | fill=9 | rows=[60] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M61 | value='1257000' | fill=9 | rows=[60] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N61 | value='1257000' | fill=9 | rows=[60] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O61 | value='1257000' | fill=9 | rows=[60] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P61 | value='1257000' | fill=9 | rows=[60] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q61 | value='1256100' | fill=9 | rows=[60] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R61 | value='1257000' | fill=9 | rows=[60] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B62 | value='South East' | fill=FF00B050 | rows=[61] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C62 | value='98700' | fill=9 | rows=[61] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D62 | value='98700' | fill=9 | rows=[61] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E62 | value='62700' | fill=9 | rows=[61] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F62 | value='62700' | fill=9 | rows=[61] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G62 | value='43700' | fill=9 | rows=[61] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H62 | value='43700' | fill=9 | rows=[61] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I62 | value='..' | fill=9 | rows=[61] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J62 | value='..' | fill=9 | rows=[61] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K62 | value='694700' | fill=9 | rows=[61] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L62 | value='694700' | fill=9 | rows=[61] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M62 | value='694500' | fill=9 | rows=[61] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N62 | value='694700' | fill=9 | rows=[61] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O62 | value='694700' | fill=9 | rows=[61] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P62 | value='694700' | fill=9 | rows=[61] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q62 | value='685500' | fill=9 | rows=[61] | cols=[16] | col_header=False | row_header=False | metadata=False
Cell R62 | value='694600' | fill=9 | rows=[61] | cols=[17] | col_header=False | row_header=False | metadata=False
Cell B63 | value='South West' | fill=FF00B050 | rows=[62] | cols=[1] | col_header=False | row_header=True | metadata=False
Cell C63 | value='61400' | fill=9 | rows=[62] | cols=[2] | col_header=False | row_header=False | metadata=False
Cell D63 | value='61500' | fill=9 | rows=[62] | cols=[3] | col_header=False | row_header=False | metadata=False
Cell E63 | value='40900' | fill=9 | rows=[62] | cols=[4] | col_header=False | row_header=False | metadata=False
Cell F63 | value='40900' | fill=9 | rows=[62] | cols=[5] | col_header=False | row_header=False | metadata=False
Cell G63 | value='29800' | fill=9 | rows=[62] | cols=[6] | col_header=False | row_header=False | metadata=False
Cell H63 | value='29900' | fill=9 | rows=[62] | cols=[7] | col_header=False | row_header=False | metadata=False
Cell I63 | value='..' | fill=9 | rows=[62] | cols=[8] | col_header=False | row_header=False | metadata=False
Cell J63 | value='..' | fill=9 | rows=[62] | cols=[9] | col_header=False | row_header=False | metadata=False
Cell K63 | value='466400' | fill=9 | rows=[62] | cols=[10] | col_header=False | row_header=False | metadata=False
Cell L63 | value='466700' | fill=9 | rows=[62] | cols=[11] | col_header=False | row_header=False | metadata=False
Cell M63 | value='465000' | fill=9 | rows=[62] | cols=[12] | col_header=False | row_header=False | metadata=False
Cell N63 | value='466700' | fill=9 | rows=[62] | cols=[13] | col_header=False | row_header=False | metadata=False
Cell O63 | value='466300' | fill=9 | rows=[62] | cols=[14] | col_header=False | row_header=False | metadata=False
Cell P63 | value='466700' | fill=9 | rows=[62] | cols=[15] | col_header=False | row_header=False | metadata=False
Cell Q63 | value='444900' | fill=9 | rows=[62] | cols=[16] | col_header=False | row_header=False | metadata=False
